"","before shift began","<1","2-Jan","4-Feb","6-Apr","8-Jun","10-Aug","12-Oct","16-Dec",">16","value"
"553",0,0,1,0,0,0,0,0,0,0,10
"554",0,0,1,0,0,0,0,0,0,0,2
"555",0,0,1,0,0,0,0,0,0,0,4
"556",0,0,1,0,0,0,0,0,0,0,6
"557",0,0,1,0,0,0,0,0,0,0,27
"558",0,0,1,0,0,0,0,0,0,0,180
"559",0,0,1,0,0,0,0,0,0,0,16
"560",0,0,1,0,0,0,0,0,0,0,150
"561",0,0,1,0,0,0,0,0,0,0,7
"562",0,0,1,0,0,0,0,0,0,0,9
"563",0,0,1,0,0,0,0,0,0,0,18
"564",0,0,1,0,0,0,0,0,0,0,5
"565",0,0,1,0,0,0,0,0,0,0,30
"566",0,0,1,0,0,0,0,0,0,0,5
"567",0,0,1,0,0,0,0,0,0,0,4
"568",0,0,1,0,0,0,0,0,0,0,4
"569",0,0,1,0,0,0,0,0,0,0,4
"570",0,0,1,0,0,0,0,0,0,0,1
"571",0,0,1,0,0,0,0,0,0,0,1
"572",0,0,1,0,0,0,0,0,0,0,8
"573",0,0,1,0,0,0,0,0,0,0,20
"574",0,0,1,0,0,0,0,0,0,0,4
"575",0,0,1,0,0,0,0,0,0,0,3
"576",0,0,1,0,0,0,0,0,0,0,8
"577",0,0,1,0,0,0,0,0,0,0,7
"578",0,0,1,0,0,0,0,0,0,0,19
"579",0,0,1,0,0,0,0,0,0,0,6
"580",0,0,1,0,0,0,0,0,0,0,5
"581",0,0,1,0,0,0,0,0,0,0,8
"582",0,0,1,0,0,0,0,0,0,0,45
"583",0,0,1,0,0,0,0,0,0,0,2
"584",0,0,1,0,0,0,0,0,0,0,7
"585",0,0,1,0,0,0,0,0,0,0,18
"586",0,0,1,0,0,0,0,0,0,0,55
"587",0,0,1,0,0,0,0,0,0,0,4
"588",0,0,1,0,0,0,0,0,0,0,4
"589",0,0,1,0,0,0,0,0,0,0,7
"590",0,0,1,0,0,0,0,0,0,0,16
"591",0,0,1,0,0,0,0,0,0,0,5
"592",0,0,1,0,0,0,0,0,0,0,2
"593",0,0,1,0,0,0,0,0,0,0,8
"594",0,0,1,0,0,0,0,0,0,0,27
"595",0,0,1,0,0,0,0,0,0,0,2
"596",0,0,1,0,0,0,0,0,0,0,21
"597",0,0,1,0,0,0,0,0,0,0,3
"598",0,0,1,0,0,0,0,0,0,0,2
"599",0,0,1,0,0,0,0,0,0,0,5
"600",0,0,1,0,0,0,0,0,0,0,119
"601",0,0,1,0,0,0,0,0,0,0,10
"602",0,0,1,0,0,0,0,0,0,0,3
"603",0,0,1,0,0,0,0,0,0,0,11
"604",0,0,1,0,0,0,0,0,0,0,8
"605",0,0,1,0,0,0,0,0,0,0,10
"606",0,0,1,0,0,0,0,0,0,0,3
"607",0,0,1,0,0,0,0,0,0,0,10
"608",0,0,1,0,0,0,0,0,0,0,2
"609",0,0,1,0,0,0,0,0,0,0,4
"610",0,0,1,0,0,0,0,0,0,0,2
"611",0,0,1,0,0,0,0,0,0,0,5
"612",0,0,1,0,0,0,0,0,0,0,70
"613",0,0,1,0,0,0,0,0,0,0,7
"614",0,0,1,0,0,0,0,0,0,0,25
"615",0,0,1,0,0,0,0,0,0,0,2
"616",0,0,1,0,0,0,0,0,0,0,6
"617",0,0,1,0,0,0,0,0,0,0,3
"618",0,0,1,0,0,0,0,0,0,0,6
"619",0,0,1,0,0,0,0,0,0,0,4
"620",0,0,1,0,0,0,0,0,0,0,10
"621",0,0,1,0,0,0,0,0,0,0,3
"622",0,0,1,0,0,0,0,0,0,0,5
"623",0,0,1,0,0,0,0,0,0,0,1
"624",0,0,1,0,0,0,0,0,0,0,4
"625",0,0,1,0,0,0,0,0,0,0,36
"626",0,0,1,0,0,0,0,0,0,0,40
"627",0,0,1,0,0,0,0,0,0,0,38
"628",0,0,1,0,0,0,0,0,0,0,2
"629",0,0,1,0,0,0,0,0,0,0,10
"630",0,0,1,0,0,0,0,0,0,0,3
"631",0,0,1,0,0,0,0,0,0,0,3
"632",0,0,1,0,0,0,0,0,0,0,2
"633",0,0,1,0,0,0,0,0,0,0,42
"634",0,0,1,0,0,0,0,0,0,0,4
"635",0,0,1,0,0,0,0,0,0,0,37
"636",0,0,1,0,0,0,0,0,0,0,4
"637",0,0,1,0,0,0,0,0,0,0,2
"638",0,0,1,0,0,0,0,0,0,0,14
"639",0,0,1,0,0,0,0,0,0,0,5
"640",0,0,1,0,0,0,0,0,0,0,4
"641",0,0,1,0,0,0,0,0,0,0,14
"642",0,0,1,0,0,0,0,0,0,0,5
"643",0,0,1,0,0,0,0,0,0,0,82
"644",0,0,1,0,0,0,0,0,0,0,78
"645",0,0,1,0,0,0,0,0,0,0,3
"646",0,0,1,0,0,0,0,0,0,0,7
"647",0,0,1,0,0,0,0,0,0,0,3
"648",0,0,1,0,0,0,0,0,0,0,4
"649",0,0,1,0,0,0,0,0,0,0,3
"650",0,0,1,0,0,0,0,0,0,0,8
"651",0,0,1,0,0,0,0,0,0,0,3
"652",0,0,1,0,0,0,0,0,0,0,16
"653",0,0,1,0,0,0,0,0,0,0,4
"654",0,0,1,0,0,0,0,0,0,0,4
"655",0,0,1,0,0,0,0,0,0,0,1
"656",0,0,1,0,0,0,0,0,0,0,6
"657",0,0,1,0,0,0,0,0,0,0,3
"658",0,0,1,0,0,0,0,0,0,0,18
"659",0,0,1,0,0,0,0,0,0,0,7
"660",0,0,1,0,0,0,0,0,0,0,3
"661",0,0,1,0,0,0,0,0,0,0,7
"662",0,0,1,0,0,0,0,0,0,0,6
"663",0,0,1,0,0,0,0,0,0,0,1
"664",0,0,1,0,0,0,0,0,0,0,21
"665",0,0,1,0,0,0,0,0,0,0,59
"666",0,0,1,0,0,0,0,0,0,0,5
"667",0,0,1,0,0,0,0,0,0,0,3
"668",0,0,1,0,0,0,0,0,0,0,7
"669",0,0,1,0,0,0,0,0,0,0,5
"670",0,0,1,0,0,0,0,0,0,0,22
"671",0,0,1,0,0,0,0,0,0,0,5
"672",0,0,1,0,0,0,0,0,0,0,2
"673",0,0,1,0,0,0,0,0,0,0,6
"674",0,0,1,0,0,0,0,0,0,0,1
"675",0,0,1,0,0,0,0,0,0,0,1
"676",0,0,1,0,0,0,0,0,0,0,21
"677",0,0,1,0,0,0,0,0,0,0,1
"678",0,0,1,0,0,0,0,0,0,0,18
"679",0,0,1,0,0,0,0,0,0,0,6
"680",0,0,1,0,0,0,0,0,0,0,59
"681",0,0,1,0,0,0,0,0,0,0,2
"682",0,0,1,0,0,0,0,0,0,0,10
"683",0,0,1,0,0,0,0,0,0,0,32
"684",0,0,1,0,0,0,0,0,0,0,5
"685",0,0,1,0,0,0,0,0,0,0,2
"686",0,0,1,0,0,0,0,0,0,0,24
"687",0,0,1,0,0,0,0,0,0,0,35
"688",0,0,1,0,0,0,0,0,0,0,1
"689",0,0,1,0,0,0,0,0,0,0,2
"690",0,0,1,0,0,0,0,0,0,0,13
"691",0,0,1,0,0,0,0,0,0,0,7
"692",0,0,1,0,0,0,0,0,0,0,37
"693",0,0,1,0,0,0,0,0,0,0,1
"694",0,0,1,0,0,0,0,0,0,0,3
"695",0,0,1,0,0,0,0,0,0,0,3
"696",0,0,1,0,0,0,0,0,0,0,12
"697",0,0,1,0,0,0,0,0,0,0,4
"698",0,0,1,0,0,0,0,0,0,0,2
"699",0,0,1,0,0,0,0,0,0,0,9
"700",0,0,1,0,0,0,0,0,0,0,3
"701",0,0,1,0,0,0,0,0,0,0,6
"702",0,0,1,0,0,0,0,0,0,0,4
"703",0,0,1,0,0,0,0,0,0,0,6
"704",0,0,1,0,0,0,0,0,0,0,3
"705",0,0,1,0,0,0,0,0,0,0,19
"706",0,0,1,0,0,0,0,0,0,0,5
"707",0,0,1,0,0,0,0,0,0,0,2
"708",0,0,1,0,0,0,0,0,0,0,2
"709",0,0,1,0,0,0,0,0,0,0,4
"710",0,0,1,0,0,0,0,0,0,0,4
"711",0,0,1,0,0,0,0,0,0,0,14
"712",0,0,1,0,0,0,0,0,0,0,7
"713",0,0,1,0,0,0,0,0,0,0,2
"714",0,0,1,0,0,0,0,0,0,0,3
"715",0,0,1,0,0,0,0,0,0,0,10
"716",0,0,1,0,0,0,0,0,0,0,1
"717",0,0,1,0,0,0,0,0,0,0,1
"718",0,0,1,0,0,0,0,0,0,0,7
"719",0,0,1,0,0,0,0,0,0,0,10
"720",0,0,1,0,0,0,0,0,0,0,10
"721",0,0,1,0,0,0,0,0,0,0,73
"722",0,0,1,0,0,0,0,0,0,0,13
"723",0,0,1,0,0,0,0,0,0,0,11
"724",0,0,1,0,0,0,0,0,0,0,4
"725",0,0,1,0,0,0,0,0,0,0,5
"726",0,0,1,0,0,0,0,0,0,0,3
"727",0,0,1,0,0,0,0,0,0,0,2
"728",0,0,1,0,0,0,0,0,0,0,6
"729",0,0,1,0,0,0,0,0,0,0,89
"730",0,0,1,0,0,0,0,0,0,0,20
"731",0,0,1,0,0,0,0,0,0,0,7
"732",0,0,1,0,0,0,0,0,0,0,4
"733",0,0,1,0,0,0,0,0,0,0,7
"734",0,0,1,0,0,0,0,0,0,0,30
"735",0,0,1,0,0,0,0,0,0,0,7
"736",0,0,1,0,0,0,0,0,0,0,5
"737",0,0,1,0,0,0,0,0,0,0,4
"738",0,0,1,0,0,0,0,0,0,0,3
"739",0,0,1,0,0,0,0,0,0,0,1
"740",0,0,1,0,0,0,0,0,0,0,2
"741",0,0,1,0,0,0,0,0,0,0,1
"742",0,0,1,0,0,0,0,0,0,0,14
"743",0,0,1,0,0,0,0,0,0,0,3
"744",0,0,1,0,0,0,0,0,0,0,9
"745",0,0,1,0,0,0,0,0,0,0,3
"746",0,0,1,0,0,0,0,0,0,0,4
"747",0,0,1,0,0,0,0,0,0,0,1
"748",0,0,1,0,0,0,0,0,0,0,4
"749",0,0,1,0,0,0,0,0,0,0,8
"750",0,0,1,0,0,0,0,0,0,0,7
"751",0,0,1,0,0,0,0,0,0,0,8
"752",0,0,1,0,0,0,0,0,0,0,14
"753",0,0,1,0,0,0,0,0,0,0,4
"754",0,0,1,0,0,0,0,0,0,0,9
"755",0,0,1,0,0,0,0,0,0,0,22
"756",0,0,1,0,0,0,0,0,0,0,5
"757",0,0,1,0,0,0,0,0,0,0,5
"758",0,0,1,0,0,0,0,0,0,0,2
"759",0,0,1,0,0,0,0,0,0,0,5
"760",0,0,1,0,0,0,0,0,0,0,3
"761",0,0,1,0,0,0,0,0,0,0,1
"762",0,0,1,0,0,0,0,0,0,0,2
"763",0,0,1,0,0,0,0,0,0,0,3
"764",0,0,1,0,0,0,0,0,0,0,3
"765",0,0,1,0,0,0,0,0,0,0,5
"766",0,0,1,0,0,0,0,0,0,0,5
"767",0,0,1,0,0,0,0,0,0,0,10
"768",0,0,1,0,0,0,0,0,0,0,14
"769",0,0,1,0,0,0,0,0,0,0,15
"770",0,0,1,0,0,0,0,0,0,0,10
"771",0,0,1,0,0,0,0,0,0,0,14
"772",0,0,1,0,0,0,0,0,0,0,3
"773",0,0,1,0,0,0,0,0,0,0,2
"774",0,0,1,0,0,0,0,0,0,0,1
"775",0,0,1,0,0,0,0,0,0,0,2
"776",0,0,1,0,0,0,0,0,0,0,13
"777",0,0,1,0,0,0,0,0,0,0,5
"778",0,0,1,0,0,0,0,0,0,0,1
"779",0,0,1,0,0,0,0,0,0,0,36
"780",0,0,1,0,0,0,0,0,0,0,14
"781",0,0,1,0,0,0,0,0,0,0,3
"782",0,0,1,0,0,0,0,0,0,0,2
"783",0,0,1,0,0,0,0,0,0,0,1
"784",0,0,1,0,0,0,0,0,0,0,4
"785",0,0,1,0,0,0,0,0,0,0,5
"786",0,0,1,0,0,0,0,0,0,0,2
"787",0,0,1,0,0,0,0,0,0,0,3
"788",0,0,1,0,0,0,0,0,0,0,78
"789",0,0,1,0,0,0,0,0,0,0,1
"790",0,0,1,0,0,0,0,0,0,0,4
"791",0,0,1,0,0,0,0,0,0,0,2
"792",0,0,1,0,0,0,0,0,0,0,4
"793",0,0,1,0,0,0,0,0,0,0,24
"794",0,0,1,0,0,0,0,0,0,0,37
"795",0,0,1,0,0,0,0,0,0,0,17
"796",0,0,1,0,0,0,0,0,0,0,38
"797",0,0,1,0,0,0,0,0,0,0,42
"798",0,0,1,0,0,0,0,0,0,0,25
"799",0,0,1,0,0,0,0,0,0,0,3
"800",0,0,1,0,0,0,0,0,0,0,2
"801",0,0,1,0,0,0,0,0,0,0,15
"802",0,0,1,0,0,0,0,0,0,0,4
"803",0,0,1,0,0,0,0,0,0,0,1
"804",0,0,1,0,0,0,0,0,0,0,5
"805",0,0,1,0,0,0,0,0,0,0,6
"806",0,0,1,0,0,0,0,0,0,0,14
"807",0,0,1,0,0,0,0,0,0,0,7
"808",0,0,1,0,0,0,0,0,0,0,7
"809",0,0,1,0,0,0,0,0,0,0,3
"810",0,0,1,0,0,0,0,0,0,0,8
"811",0,0,1,0,0,0,0,0,0,0,3
"812",0,0,1,0,0,0,0,0,0,0,4
"813",0,0,1,0,0,0,0,0,0,0,1
"814",0,0,1,0,0,0,0,0,0,0,1
"815",0,0,1,0,0,0,0,0,0,0,180
"816",0,0,1,0,0,0,0,0,0,0,5
"817",0,0,1,0,0,0,0,0,0,0,5
"818",0,0,1,0,0,0,0,0,0,0,20
"819",0,0,1,0,0,0,0,0,0,0,7
"820",0,0,1,0,0,0,0,0,0,0,11
"821",0,0,1,0,0,0,0,0,0,0,5
"822",0,0,1,0,0,0,0,0,0,0,5
"823",0,0,1,0,0,0,0,0,0,0,2
"824",0,0,1,0,0,0,0,0,0,0,1
"825",0,0,1,0,0,0,0,0,0,0,2
"826",0,0,1,0,0,0,0,0,0,0,35
"827",0,0,1,0,0,0,0,0,0,0,5
"828",0,0,1,0,0,0,0,0,0,0,8
"829",0,0,1,0,0,0,0,0,0,0,10
"830",0,0,1,0,0,0,0,0,0,0,7
"831",0,0,1,0,0,0,0,0,0,0,7
"832",0,0,1,0,0,0,0,0,0,0,5
"833",0,0,1,0,0,0,0,0,0,0,3
"834",0,0,1,0,0,0,0,0,0,0,10
"835",0,0,1,0,0,0,0,0,0,0,13
"836",0,0,1,0,0,0,0,0,0,0,102
"837",0,0,1,0,0,0,0,0,0,0,1
"838",0,0,1,0,0,0,0,0,0,0,21
"839",0,0,1,0,0,0,0,0,0,0,3
"840",0,0,1,0,0,0,0,0,0,0,3
"841",0,0,1,0,0,0,0,0,0,0,3
"842",0,0,1,0,0,0,0,0,0,0,7
"843",0,0,1,0,0,0,0,0,0,0,6
"844",0,0,1,0,0,0,0,0,0,0,134
"845",0,0,1,0,0,0,0,0,0,0,1
"846",0,0,1,0,0,0,0,0,0,0,3
"847",0,0,1,0,0,0,0,0,0,0,28
"848",0,0,1,0,0,0,0,0,0,0,1
"849",0,0,1,0,0,0,0,0,0,0,4
"850",0,0,1,0,0,0,0,0,0,0,3
"851",0,0,1,0,0,0,0,0,0,0,5
"852",0,0,1,0,0,0,0,0,0,0,42
"853",0,0,1,0,0,0,0,0,0,0,2
"854",0,0,1,0,0,0,0,0,0,0,18
"855",0,0,1,0,0,0,0,0,0,0,15
"856",0,0,1,0,0,0,0,0,0,0,1
"857",0,0,1,0,0,0,0,0,0,0,2
"858",0,0,1,0,0,0,0,0,0,0,10
"859",0,0,1,0,0,0,0,0,0,0,2
"860",0,0,1,0,0,0,0,0,0,0,2
"861",0,0,1,0,0,0,0,0,0,0,5
"862",0,0,1,0,0,0,0,0,0,0,7
"863",0,0,1,0,0,0,0,0,0,0,40
"864",0,0,1,0,0,0,0,0,0,0,14
"865",0,0,1,0,0,0,0,0,0,0,2
"866",0,0,1,0,0,0,0,0,0,0,53
"867",0,0,1,0,0,0,0,0,0,0,9
"868",0,0,1,0,0,0,0,0,0,0,3
"869",0,0,1,0,0,0,0,0,0,0,4
"870",0,0,1,0,0,0,0,0,0,0,1
"871",0,0,0,1,0,0,0,0,0,0,4
"872",0,0,0,1,0,0,0,0,0,0,7
"873",0,0,0,1,0,0,0,0,0,0,6
"874",0,0,0,1,0,0,0,0,0,0,13
"875",0,0,0,1,0,0,0,0,0,0,10
"876",0,0,0,1,0,0,0,0,0,0,6
"877",0,0,0,1,0,0,0,0,0,0,15
"878",0,0,0,1,0,0,0,0,0,0,16
"879",0,0,0,1,0,0,0,0,0,0,4
"880",0,0,0,1,0,0,0,0,0,0,5
"881",0,0,0,1,0,0,0,0,0,0,3
"882",0,0,0,1,0,0,0,0,0,0,7
"883",0,0,0,1,0,0,0,0,0,0,3
"884",0,0,0,1,0,0,0,0,0,0,4
"885",0,0,0,1,0,0,0,0,0,0,6
"886",0,0,0,1,0,0,0,0,0,0,7
"887",0,0,0,1,0,0,0,0,0,0,6
"888",0,0,0,1,0,0,0,0,0,0,2
"889",0,0,0,1,0,0,0,0,0,0,4
"890",0,0,0,1,0,0,0,0,0,0,2
"891",0,0,0,1,0,0,0,0,0,0,13
"892",0,0,0,1,0,0,0,0,0,0,120
"893",0,0,0,1,0,0,0,0,0,0,2
"894",0,0,0,1,0,0,0,0,0,0,3
"895",0,0,0,1,0,0,0,0,0,0,7
"896",0,0,0,1,0,0,0,0,0,0,68
"897",0,0,0,1,0,0,0,0,0,0,3
"898",0,0,0,1,0,0,0,0,0,0,6
"899",0,0,0,1,0,0,0,0,0,0,7
"900",0,0,0,1,0,0,0,0,0,0,5
"901",0,0,0,1,0,0,0,0,0,0,5
"902",0,0,0,1,0,0,0,0,0,0,10
"903",0,0,0,1,0,0,0,0,0,0,15
"904",0,0,0,1,0,0,0,0,0,0,14
"905",0,0,0,1,0,0,0,0,0,0,4
"906",0,0,0,1,0,0,0,0,0,0,44
"907",0,0,0,1,0,0,0,0,0,0,8
"908",0,0,0,1,0,0,0,0,0,0,39
"909",0,0,0,1,0,0,0,0,0,0,42
"910",0,0,0,1,0,0,0,0,0,0,7
"911",0,0,0,1,0,0,0,0,0,0,4
"912",0,0,0,1,0,0,0,0,0,0,7
"913",0,0,0,1,0,0,0,0,0,0,6
"914",0,0,0,1,0,0,0,0,0,0,10
"915",0,0,0,1,0,0,0,0,0,0,10
"916",0,0,0,1,0,0,0,0,0,0,6
"917",0,0,0,1,0,0,0,0,0,0,6
"918",0,0,0,1,0,0,0,0,0,0,4
"919",0,0,0,1,0,0,0,0,0,0,23
"920",0,0,0,1,0,0,0,0,0,0,7
"921",0,0,0,1,0,0,0,0,0,0,20
"922",0,0,0,1,0,0,0,0,0,0,20
"923",0,0,0,1,0,0,0,0,0,0,6
"924",0,0,0,1,0,0,0,0,0,0,15
"925",0,0,0,1,0,0,0,0,0,0,15
"926",0,0,0,1,0,0,0,0,0,0,4
"927",0,0,0,1,0,0,0,0,0,0,5
"928",0,0,0,1,0,0,0,0,0,0,3
"929",0,0,0,1,0,0,0,0,0,0,7
"930",0,0,0,1,0,0,0,0,0,0,3
"931",0,0,0,1,0,0,0,0,0,0,4
"932",0,0,0,1,0,0,0,0,0,0,3
"933",0,0,0,1,0,0,0,0,0,0,7
"934",0,0,0,1,0,0,0,0,0,0,7
"935",0,0,0,1,0,0,0,0,0,0,7
"936",0,0,0,1,0,0,0,0,0,0,1
"937",0,0,0,1,0,0,0,0,0,0,9
"938",0,0,0,1,0,0,0,0,0,0,5
"939",0,0,0,1,0,0,0,0,0,0,5
"940",0,0,0,1,0,0,0,0,0,0,5
"941",0,0,0,1,0,0,0,0,0,0,5
"942",0,0,0,1,0,0,0,0,0,0,9
"943",0,0,0,1,0,0,0,0,0,0,11
"944",0,0,0,1,0,0,0,0,0,0,4
"945",0,0,0,1,0,0,0,0,0,0,51
"946",0,0,0,1,0,0,0,0,0,0,44
"947",0,0,0,1,0,0,0,0,0,0,41
"948",0,0,0,1,0,0,0,0,0,0,36
"949",0,0,0,1,0,0,0,0,0,0,7
"950",0,0,0,1,0,0,0,0,0,0,7
"951",0,0,0,1,0,0,0,0,0,0,9
"952",0,0,0,1,0,0,0,0,0,0,12
"953",0,0,0,1,0,0,0,0,0,0,2
"954",0,0,0,1,0,0,0,0,0,0,4
"955",0,0,0,1,0,0,0,0,0,0,2
"956",0,0,0,1,0,0,0,0,0,0,13
"957",0,0,0,1,0,0,0,0,0,0,120
"958",0,0,0,1,0,0,0,0,0,0,4
"959",0,0,0,1,0,0,0,0,0,0,3
"960",0,0,0,1,0,0,0,0,0,0,2
"961",0,0,0,1,0,0,0,0,0,0,3
"962",0,0,0,1,0,0,0,0,0,0,7
"963",0,0,0,1,0,0,0,0,0,0,68
"964",0,0,0,1,0,0,0,0,0,0,5
"965",0,0,0,1,0,0,0,0,0,0,60
"966",0,0,0,1,0,0,0,0,0,0,3
"967",0,0,0,1,0,0,0,0,0,0,7
"968",0,0,0,1,0,0,0,0,0,0,3
"969",0,0,0,1,0,0,0,0,0,0,5
"970",0,0,0,1,0,0,0,0,0,0,3
"971",0,0,0,1,0,0,0,0,0,0,3
"972",0,0,0,1,0,0,0,0,0,0,4
"973",0,0,0,1,0,0,0,0,0,0,7
"974",0,0,0,1,0,0,0,0,0,0,3
"975",0,0,0,1,0,0,0,0,0,0,4
"976",0,0,0,1,0,0,0,0,0,0,4
"977",0,0,0,1,0,0,0,0,0,0,5
"978",0,0,0,1,0,0,0,0,0,0,10
"979",0,0,0,1,0,0,0,0,0,0,7
"980",0,0,0,1,0,0,0,0,0,0,6
"981",0,0,0,1,0,0,0,0,0,0,7
"982",0,0,0,1,0,0,0,0,0,0,10
"983",0,0,0,1,0,0,0,0,0,0,7
"984",0,0,0,1,0,0,0,0,0,0,6
"985",0,0,0,1,0,0,0,0,0,0,5
"986",0,0,0,1,0,0,0,0,0,0,3
"987",0,0,0,1,0,0,0,0,0,0,12
"988",0,0,0,1,0,0,0,0,0,0,6
"989",0,0,0,1,0,0,0,0,0,0,6
"990",0,0,0,1,0,0,0,0,0,0,4
"991",0,0,0,1,0,0,0,0,0,0,6
"992",0,0,0,1,0,0,0,0,0,0,7
"993",0,0,0,1,0,0,0,0,0,0,23
"994",0,0,0,1,0,0,0,0,0,0,7
"995",0,0,0,1,0,0,0,0,0,0,20
"996",0,0,0,1,0,0,0,0,0,0,20
"997",0,0,0,1,0,0,0,0,0,0,8
"998",0,0,0,1,0,0,0,0,0,0,10
"999",0,0,0,1,0,0,0,0,0,0,7
"1000",0,0,0,1,0,0,0,0,0,0,9
"1001",0,0,0,1,0,0,0,0,0,0,8
"1002",0,0,0,1,0,0,0,0,0,0,5
"1003",0,0,0,1,0,0,0,0,0,0,12
"1004",0,0,0,1,0,0,0,0,0,0,2
"1005",0,0,0,1,0,0,0,0,0,0,4
"1006",0,0,0,1,0,0,0,0,0,0,35
"1007",0,0,0,1,0,0,0,0,0,0,28
"1008",0,0,0,1,0,0,0,0,0,0,7
"1009",0,0,0,1,0,0,0,0,0,0,21
"1010",0,0,0,1,0,0,0,0,0,0,2
"1011",0,0,0,1,0,0,0,0,0,0,1
"1012",0,0,0,1,0,0,0,0,0,0,4
"1013",0,0,0,1,0,0,0,0,0,0,2
"1014",0,0,0,1,0,0,0,0,0,0,4
"1015",0,0,0,1,0,0,0,0,0,0,6
"1016",0,0,0,1,0,0,0,0,0,0,15
"1017",0,0,0,1,0,0,0,0,0,0,5
"1018",0,0,0,1,0,0,0,0,0,0,15
"1019",0,0,0,1,0,0,0,0,0,0,4
"1020",0,0,0,1,0,0,0,0,0,0,6
"1021",0,0,0,1,0,0,0,0,0,0,3
"1022",0,0,0,1,0,0,0,0,0,0,7
"1023",0,0,0,1,0,0,0,0,0,0,3
"1024",0,0,0,1,0,0,0,0,0,0,4
"1025",0,0,0,1,0,0,0,0,0,0,3
"1026",0,0,0,1,0,0,0,0,0,0,2
"1027",0,0,0,1,0,0,0,0,0,0,5
"1028",0,0,0,1,0,0,0,0,0,0,14
"1029",0,0,0,1,0,0,0,0,0,0,7
"1030",0,0,0,1,0,0,0,0,0,0,8
"1031",0,0,0,1,0,0,0,0,0,0,7
"1032",0,0,0,1,0,0,0,0,0,0,7
"1033",0,0,0,1,0,0,0,0,0,0,2
"1034",0,0,0,1,0,0,0,0,0,0,12
"1035",0,0,0,1,0,0,0,0,0,0,3
"1036",0,0,0,1,0,0,0,0,0,0,7
"1037",0,0,0,1,0,0,0,0,0,0,8
"1038",0,0,0,1,0,0,0,0,0,0,15
"1039",0,0,0,1,0,0,0,0,0,0,6
"1040",0,0,0,1,0,0,0,0,0,0,5
"1041",0,0,0,1,0,0,0,0,0,0,5
"1042",0,0,0,1,0,0,0,0,0,0,3
"1043",0,0,0,1,0,0,0,0,0,0,2
"1044",0,0,0,1,0,0,0,0,0,0,7
"1045",0,0,0,1,0,0,0,0,0,0,1
"1046",0,0,0,1,0,0,0,0,0,0,9
"1047",0,0,0,1,0,0,0,0,0,0,5
"1048",0,0,0,1,0,0,0,0,0,0,5
"1049",0,0,0,1,0,0,0,0,0,0,9
"1050",0,0,0,1,0,0,0,0,0,0,4
"1051",0,0,0,1,0,0,0,0,0,0,4
"1052",0,0,0,1,0,0,0,0,0,0,5
"1053",0,0,0,1,0,0,0,0,0,0,5
"1054",0,0,0,1,0,0,0,0,0,0,9
"1055",0,0,0,1,0,0,0,0,0,0,12
"1056",0,0,0,1,0,0,0,0,0,0,14
"1057",0,0,0,1,0,0,0,0,0,0,4
"1058",0,0,0,1,0,0,0,0,0,0,51
"1059",0,0,0,1,0,0,0,0,0,0,2
"1060",0,0,0,1,0,0,0,0,0,0,44
"1061",0,0,0,1,0,0,0,0,0,0,42
"1062",0,0,0,1,0,0,0,0,0,0,25
"1063",0,0,0,1,0,0,0,0,0,0,5
"1064",0,0,0,1,0,0,0,0,0,0,19
"1065",0,0,0,1,0,0,0,0,0,0,115
"1066",0,0,0,1,0,0,0,0,0,0,13
"1067",0,0,0,1,0,0,0,0,0,0,12
"1068",0,0,0,1,0,0,0,0,0,0,9
"1069",0,0,0,1,0,0,0,0,0,0,11
"1070",0,0,0,1,0,0,0,0,0,0,31
"1071",0,0,0,1,0,0,0,0,0,0,5
"1072",0,0,0,1,0,0,0,0,0,0,5
"1073",0,0,0,1,0,0,0,0,0,0,3
"1074",0,0,0,1,0,0,0,0,0,0,8
"1075",0,0,0,1,0,0,0,0,0,0,5
"1076",0,0,0,1,0,0,0,0,0,0,4
"1077",0,0,0,1,0,0,0,0,0,0,3
"1078",0,0,0,1,0,0,0,0,0,0,3
"1079",0,0,0,1,0,0,0,0,0,0,3
"1080",0,0,0,1,0,0,0,0,0,0,6
"1081",0,0,0,1,0,0,0,0,0,0,5
"1082",0,0,0,1,0,0,0,0,0,0,6
"1083",0,0,0,1,0,0,0,0,0,0,10
"1084",0,0,0,1,0,0,0,0,0,0,20
"1085",0,0,0,1,0,0,0,0,0,0,36
"1086",0,0,0,1,0,0,0,0,0,0,7
"1087",0,0,0,1,0,0,0,0,0,0,7
"1088",0,0,0,1,0,0,0,0,0,0,9
"1089",0,0,0,1,0,0,0,0,0,0,12
"1090",0,0,0,1,0,0,0,0,0,0,3
"1091",0,0,0,1,0,0,0,0,0,0,2
"1092",0,0,0,1,0,0,0,0,0,0,3
"1093",0,0,0,1,0,0,0,0,0,0,60
"1094",0,0,0,1,0,0,0,0,0,0,3
"1095",0,0,0,1,0,0,0,0,0,0,3
"1096",0,0,0,1,0,0,0,0,0,0,3
"1097",0,0,0,1,0,0,0,0,0,0,25
"1098",0,0,0,1,0,0,0,0,0,0,2
"1099",0,0,0,1,0,0,0,0,0,0,4
"1100",0,0,0,1,0,0,0,0,0,0,2
"1101",0,0,0,1,0,0,0,0,0,0,8
"1102",0,0,0,1,0,0,0,0,0,0,120
"1103",0,0,0,1,0,0,0,0,0,0,7
"1104",0,0,0,1,0,0,0,0,0,0,4
"1105",0,0,0,1,0,0,0,0,0,0,14
